date,start time,peak time,end time,Location,flare type,class,AR_Number,MWC,Z value,P value,C value,MC,Area,DSN,year
12/28/2004,4,10,12,S11W,C,C7.2,10713,B,D,A,O,DAO,60,27,2004
12/31/2004,30,43,54,N05E,C,C1.2,10715,BG,D,A,I,DAI,20,36,2004
1/12/2005,9,18,28,S04E,C,C1.4,10826,BG,E,K,I,EKI,10,71,2005
1/13/2005,52,102,114,S06E,C,C1.0,10718,B,F,A,O,FAO,10,63,2005
1/15/2005,22,43,102,N14E,X,X1.2,10720,GD,D,H,C,DHC,20,91,2005
1/22/2005,608,612,615,S04W,B,B4.7,10725,BG,D,S,I,DSI,90,48,2005
1/25/2005,1211,1217,1219,S03W,B,B2.4,10725,A,H,A,X,HAX,80,49,2005
2/1/2005,1601,1608,1616,N08W,B,B5.2,10717,B,C,S,O,CSO,60,49,2005
2/8/2005,733,746,756,S13E,C,C2.9,10794,B,D,A,O,DAO,60,115,2005
2/11/2005,1443,1448,1452,S07E,B,B2.0,10818,B,B,X,O,BXO,40,29,2005
2/12/2005,28,34,36,S04E,C,C1.7,10826,BG,E,H,C,EHC,20,78,2005
2/14/2005,1526,1529,1533,N13W,B,B2.8,10732,B,B,X,I,BXI,30,72,2005
2/14/2005,1947,1954,2003,S08E,B,B3.6,10735,BG,D,K,I,DKI,80,72,2005
2/18/2005,433,437,439,S09W,C,C1.2,10735,BG,D,K,O,DKO,60,55,2005
3/4/2005,1716,1723,1729,S06W,B,B2.6,10747,B,D,A,O,DAO,80,45,2005
3/7/2005,445,456,505,S09W,C,C4.7,10787,B,B,X,O,BXO,30,157,2005
3/20/2005,353,359,402,S08W,B,B4.6,10743,BG,D,A,O,DAO,60,40,2005
3/21/2005,234,244,251,S08W,B,B2.0,10743,BG,D,A,I,DAI,10,48,2005
3/22/2005,111,115,118,S08W,B,B1.4,10743,A,H,K,X,HKX,80,45,2005
3/23/2005,2111,2114,2117,S14W,B,B1.3,10744,B,C,A,O,CAO,80,52,2005
4/8/2005,307,314,320,N11W,C,C1.1,10792,BG,D,A,I,DAI,0,66,2005
4/14/2005,1011,1017,1023,N03E,B,B2.9,10752,BG,D,A,I,DAI,70,56,2005
4/14/2005,1820,1823,1825,S08E,B,B1.7,10754,B,D,A,I,DAI,10,56,2005
4/19/2005,2141,2217,2245,S12E,B,B8.0,10755,A,H,A,X,HAX,20,42,2005
4/25/2005,2216,2225,2317,S05E,B,B2.3,10756,B,C,K,O,CKO,40,16,2005
5/3/2005,1025,1029,1048,N14E,B,B2.0,10741,A,H,A,X,HAX,10,15,2005
5/6/2005,624,628,631,S05E,B,B6.2,10776,A,H,S,X,HSX,90,89,2005
5/6/2005,325,328,330,S17W,C,C1.2,10772,B,D,A,O,DAO,30,89,2005
5/7/2005,55,101,112,N12E,B,B6.2,10786,BG,D,K,I,DKI,30,160,2005
5/11/2005,1614,1619,1630,S15W,B,B1.2,10820,B,D,A,O,DAO,30,18,2005
5/13/2005,817,820,825,S09W,B,B6.8,10758,BG,E,K,O,EKO,0,90,2005
5/20/2005,2135,2151,2227,N08W,B,B9.5,10759,A,H,K,X,HKX,60,22,2005
5/23/2005,2344,2349,2353,S08E,B,B7.2,10767,B,D,A,O,DAO,60,36,2005
5/28/2005,155,206,212,S08W,B,B5.2,10767,BG,D,A,O,DAO,30,54,2005
5/31/2005,1433,1442,1457,N13W,C,C2.4,10770,B,D,A,O,DAO,50,84,2005
6/4/2005,410,433,435,S05W,B,B2.0,10747,BG,D,A,I,DAI,20,46,2005
6/7/2005,619,631,640,S02W,B,B6.8,10783,BG,D,A,I,DAI,80,131,2005
6/11/2005,152,202,211,S15W,B,B3.5,10820,B,D,A,O,DAO,70,21,2005
6/13/2005,1002,1040,1115,N09W,B,B6.9,10775,BG,D,K,I,DKI,20,45,2005
6/16/2005,149,202,208,S05W,C,C1.6,10776,A,H,A,X,HAX,30,62,2005
6/19/2005,29,34,39,S16W,B,B3.8,10779,B,E,A,O,EAO,90,42,2005
6/21/2005,227,232,241,S15W,B,B2.0,10779,BG,E,A,I,EAI,30,49,2005
6/27/2005,2143,2221,2236,N16E,B,B1.8,10781,A,H,S,X,HSX,60,12,2005
6/29/2005,52,59,106,N14E,B,B1.3,10781,B,C,S,O,CSO,50,40,2005
7/7/2005,831,839,849,N16E,C,C1.2,10789,BG,D,A,O,DAO,60,117,2005
7/11/2005,2229,2234,2237,S10W,B,B3.4,10819,B,B,X,O,BXO,20,38,2005
7/15/2005,1139,1146,1150,S10W,C,C4.0,10790,BG,C,S,I,CSI,30,33,2005
7/30/2005,503,519,536,N11E,C,C9.4,10792,BG,D,A,C,DAC,60,67,2005
8/1/2005,219,225,231,S09E,B,B2.7,10719,A,H,A,X,HAX,60,15,2005
8/3/2005,2029,2043,2052,S05W,B,B3.7,10739,B,D,S,O,DSO,60,53,2005
8/13/2005,1842,1845,1847,S15E,B,B1.6,10797,B,D,A,I,DAI,80,37,2005
8/21/2005,54,100,105,S09W,B,B8.0,10798,B,D,K,C,DKC,30,65,2005
8/25/2005,431,440,445,N09E,M,M6.4,10803,BG,D,K,I,DKI,0,68,2005
8/31/2005,18,23,33,S18E,B,B1.6,10806,BG,D,A,I,DAI,50,48,2005
9/7/2005,1315,1318,1320,N18E,B,B5.4,10789,B,E,S,I,ESI,70,89,2005
9/8/2005,23,28,31,N12W,B,B2.7,10792,B,D,A,O,DAO,60,57,2005
9/11/2005,200,205,209,S15W,B,B2.5,10820,B,B,X,O,BXO,30,12,2005
10/5/2005,101,105,116,S08W,B,B9.6,10758,BG,F,A,O,FAO,10,111,2005
10/12/2005,1418,1426,1437,S07E,B,B3.9,10834,A,H,S,X,HSX,60,56,2005
11/3/2005,12,18,20,S04E,B,B4.2,10742,B,E,A,I,EAI,80,70,2005
11/12/2005,835,839,845,N18E,B,B3.3,10835,B,D,A,O,DAO,20,55,2005
11/15/2005,14,22,29,S07E,B,B8.4,10822,BG,E,K,C,EKC,60,31,2005
11/16/2005,5,11,20,S07E,B,B5.1,10822,BG,F,K,C,FKC,10,35,2005
11/20/2005,9,13,16,S07W,B,B3.4,10822,BG,E,K,C,EKC,40,51,2005
11/23/2005,320,328,338,S07W,B,B3.9,10822,B,E,K,O,EKO,90,37,2005
12/1/2005,13,18,24,N14E,B,B2.2,10720,B,D,A,O,DAO,0,61,2005
12/4/2005,1711,1721,1729,N01E,C,C2.0,10752,A,H,A,X,HAX,20,34,2005
12/5/2005,2138,2148,2156,S15E,C,C2.0,10763,B,D,A,O,DAO,90,116,2005
12/7/2005,43,47,49,N11W,B,B5.3,10786,BG,D,A,C,DAC,70,59,2005
12/12/2005,2050,2056,2102,S08E,B,B3.7,10834,B,C,A,O,CAO,60,48,2005
12/13/2005,712,719,726,S08E,B,B4.9,10834,A,H,A,X,HAX,80,55,2005
12/16/2005,21,27,32,S09W,B,B2.1,10836,B,D,A,O,DAO,0,45,2005
12/22/2005,938,948,957,N16E,C,C3.5,10838,B,B,X,I,BXI,20,59,2005
12/23/2005,235,242,253,N16E,B,B9.6,10838,BG,D,A,I,DAI,40,52,2005
12/24/2005,2052,2154,2208,N12E,B,B6.0,10841,A,H,S,X,HSX,60,76,2005
1/4/2006,25,40,103,S11E,B,B7.8,10865,BG,E,A,C,EAC,30,58,2006
1/9/2006,110,119,129,S08W,B,B4.5,10906,B,C,A,O,CAO,0,35,2006
1/18/2006,1905,1908,1910,S18E,B,B1.4,10848,A,A,X,X,AXX,10,35,2006
1/23/2006,24,28,31,S18W,B,B1.4,10848,BG,E,A,C,EAC,0,50,2006
1/24/2006,48,51,53,S18W,B,B2.4,10848,BG,E,A,C,EAC,80,41,2006
1/25/2006,637,644,649,S18W,B,B2.6,10848,BG,E,A,C,EAC,70,26,2006
3/4/2006,1023,1027,1029,S16E,B,B3.6,10867,B,D,A,O,DAO,10,73,2006
3/21/2006,915,944,956,S07W,C,C2.5,10862,BG,D,A,I,DAI,40,31,2006
4/12/2006,753,758,801,S08W,B,B2.6,10926,B,E,A,O,EAO,90,39,2006
4/13/2006,201,204,207,S07W,B,B1.9,10870,B,C,A,O,CAO,20,67,2006
5/1/2006,917,923,926,N14W,C,C4.4,10843,A,H,A,X,HAX,60,20,2006
5/6/2006,1030,1034,1037,S07E,B,B1.2,10892,B,E,S,C,ESC,20,26,2006
5/22/2006,1937,1952,2006,S13E,B,B6.4,10884,B,B,X,O,BXO,40,47,2006
5/27/2006,1420,1431,1438,S12W,B,B2.9,10885,A,H,S,X,HSX,10,53,2006
6/26/2006,1101,1106,1109,N06E,B,B1.7,10897,B,D,A,O,DAO,80,18,2006
6/28/2006,1921,1932,1941,S07E,B,B5.1,10898,A,H,H,X,HHX,80,42,2006
6/29/2006,410,418,423,S06E,B,B2.7,10898,B,D,S,O,DSO,90,46,2006
7/4/2006,725,729,733,S16W,B,B5.8,10867,B,D,S,O,DSO,90,77,2006
7/12/2006,213,217,221,S08W,B,B5.6,10926,B,B,X,O,BXO,10,51,2006
8/15/2006,610,614,616,S13E,B,B1.9,10904,BG,F,K,I,FKI,30,31,2006
8/21/2006,1548,1554,1600,S09E,C,C1.0,10905,A,H,A,X,HAX,90,26,2006
8/22/2006,208,211,214,S09E,B,B2.4,10905,B,D,S,O,DSO,0,15,2006
9/9/2006,304,316,326,S09W,B,B3.8,10909,B,B,X,C,BXC,80,49,2006
9/15/2006,605,610,614,S12W,B,B3.6,10908,A,H,A,X,HAX,70,15,2006
10/4/2006,542,548,555,S12W,B,B4.4,10869,BG,D,A,I,DAI,0,60,2006
10/8/2006,40,43,45,S13E,B,B3.1,10904,B,D,S,O,DSO,30,27,2006
11/6/2006,914,918,921,S06W,B,B1.4,10892,BG,C,A,O,CAO,30,37,2006
11/28/2006,1142,1147,1150,N09E,B,B1.2,10927,B,C,R,I,CRI,50,38,2006
12/14/2006,831,838,842,S06W,B,B2.8,10930,BG,D,K,I,DKI,0,23,2006
12/15/2006,753,806,827,S07W,B,B7.0,10930,BG,D,K,I,DKI,0,21,2006
12/16/2006,300,344,350,S06W,B,B2.7,10930,BG,D,K,I,DKI,90,20,2006
12/17/2006,658,705,711,S06W,B,B1.9,10930,BG,D,K,I,DKI,10,15,2006
1/13/2007,1633,1637,1641,N04E,B,B1.1,10938,B,D,S,O,DSO,80,30,2007
1/27/2007,2252,2305,2356,S03E,B,B3.2,10940,A,H,A,X,HAX,60,12,2007
3/6/2007,151,159,204,S10E,M,M2.4,10960,BG,F,K,C,FKC,80,55,2007
5/22/2007,2317,2325,2329,N02W,B,B2.7,10956,A,H,S,X,HSX,50,15,2007
6/6/2007,1655,1725,1735,S07E,C,C9.7,10960,BG,E,K,I,EKI,10,58,2007
6/8/2007,145,153,159,S07E,B,B4.2,10966,A,H,R,X,HRX,30,13,2007
7/18/2007,1350,1354,1400,S03W,B,B1.9,10963,B,E,H,O,EHO,50,14,2007
8/6/2007,455,502,505,S08W,C,C1.4,10960,B,E,S,C,ESC,50,60,2007
8/24/2007,749,754,758,S06E,C,C2.0,10969,A,H,A,X,HAX,90,13,2007
11/7/2007,5,9,13,S07E,B,B1.3,10963,BG,E,K,C,EKC,20,27,2007
12/13/2007,42,48,50,S09W,B,B5.9,10978,BG,D,A,C,DAC,80,51,2007
2/11/2008,1502,1505,1507,N35W,B,B7.2,11007,BG,B,X,I,BXI,40,18,2008
5/7/2009,707,713,718,S27W,C,C2.7,11024,B,D,S,I,DSI,70,27,2009
10/26/2009,1838,1906,1911,N16W,C,C1.2,11029,BG,D,A,I,DAI,50,32,2009
10/27/2009,705,724,730,N15W,C,C1.2,11029,BG,D,A,C,DAC,40,32,2009
12/23/2009,1009,1017,1020,S28W,C,C6.4,11036,B,C,S,O,CSO,50,26,2009
1/21/2010,116,120,124,S24E,C,C4.9,11041,B,C,K,O,CKO,90,18,2010
1/31/2010,146,150,154,N25E,B,B1.5,11043,B,C,A,O,CAO,0,16,2010
3/1/2010,117,122,131,S30W,C,C2.0,11039,B,D,S,C,DSC,30,16,2010
3/27/2010,754,757,800,N15E,C,C2.0,11057,B,D,H,I,DHI,70,34,2010
5/9/2010,119,123,127,N19W,B,B3.4,11105,B,D,R,I,DRI,0,43,2010
6/13/2010,705,708,710,S23W,C,C1.2,11080,A,A,X,X,AXX,30,25,2010
6/17/2010,1023,1033,1047,N28E,B,B5.0,11082,B,B,X,O,BXO,30,12,2010
7/21/2010,434,437,440,N17W,B,B4.6,11087,A,A,X,X,AXX,30,31,2010
7/28/2010,1252,1307,1315,S24W,B,B8.1,11089,B,C,S,O,CSO,50,34,2010
9/27/2010,14,18,21,N21W,B,B3.3,11110,A,H,S,X,HSX,20,56,2010
9/29/2010,121,126,129,N20W,B,B6.6,11110,B,B,X,O,BXO,90,55,2010
10/1/2010,140,250,308,N30E,B,B4.4,11040,B,E,A,O,EAO,60,22,2010
10/11/2010,1215,1231,1247,S22E,B,B8.9,11123,B,B,X,O,BXO,80,48,2010
10/14/2010,1419,1426,1428,S18E,B,B3.9,11112,A,H,A,X,HAX,20,37,2010
10/19/2010,645,651,657,S20W,C,C1.3,11112,BG,E,A,I,EAI,0,63,2010
10/24/2010,1355,1401,1404,N22E,B,B3.8,11117,B,D,S,O,DSO,50,60,2010
11/13/2010,1128,1139,1149,S23W,C,C1.3,11123,BG,C,A,I,CAI,40,69,2010
11/13/2010,1704,1727,1736,N18E,B,B5.7,11125,B,C,A,O,CAO,20,69,2010
12/7/2010,511,520,533,N20E,B,B3.9,11087,B,E,S,O,ESO,30,34,2010
1/9/2012,28,39,49,N15W,C,C3.4,11554,B,D,A,O,DAO,60,145,2012
1/9/2012,1733,1737,1748,S21W,C,C1.5,11553,B,D,A,I,DAI,70,145,2012
1/12/2012,831,836,844,N13E,C,C1.3,11625,B,D,S,O,DSO,40,53,2012
1/17/2012,441,453,507,N18E,M,M1.0,11401,B,E,H,C,EHC,80,141,2012
1/18/2012,2257,2320,2333,N29E,C,C5.1,11402,B,E,K,I,EKI,10,126,2012
1/19/2012,1344,1605,1750,N30E,M,M3.2,11402,B,E,K,I,EKI,20,105,2012
2/9/2012,150,158,210,N03W,C,C2.9,11560,BG,D,A,I,DAI,60,142,2012
3/7/2012,43,47,49,S17E,C,C1.9,11515,BG,E,A,C,EAC,80,125,2012
3/8/2012,551,600,608,S24E,C,C2.8,11539,B,B,X,O,BXO,20,174,2012
3/8/2012,2120,2127,2131,N18E,C,C3.0,11535,BG,D,A,O,DAO,30,174,2012
3/13/2012,1712,1741,1825,N19W,M,M7.9,11429,B,E,A,O,EAO,10,96,2012
3/14/2012,1508,1521,1536,N14E,M,M2.8,11432,B,D,S,I,DSI,60,85,2012
3/19/2012,213,219,223,S21W,B,B7.1,11434,BG,C,A,O,CAO,10,74,2012
4/3/2012,1724,1731,1735,N14W,C,C3.2,11427,B,B,X,O,BXO,30,86,2012
4/8/2012,125,130,134,N18E,C,C1.3,11535,B,D,S,O,DSO,90,152,2012
4/9/2012,709,715,720,N10E,C,C2.3,11565,B,D,S,O,DSO,80,159,2012
4/9/2012,635,642,651,S14E,C,C1.7,11564,BG,E,S,I,ESI,40,159,2012
4/18/2012,1128,1144,1154,S27W,C,C1.5,11463,A,A,X,X,AXX,20,112,2012
4/27/2012,1053,1102,1108,S18W,C,C2.4,11465,B,E,H,C,EHC,20,106,2012
4/27/2012,1318,1322,1327,N12E,C,C2.0,11467,A,D,S,O,DSO,50,106,2012
4/28/2012,1212,1215,1218,N11W,B,B7.3,11466,B,C,S,O,CSO,90,112,2012
4/28/2012,854,901,904,S20E,C,C1.7,11469,B,D,S,I,DSI,40,112,2012
4/29/2012,1427,1432,1438,S20E,C,C1.1,11469,B,D,S,O,DSO,90,110,2012
5/3/2012,23,36,47,N17E,C,C3.4,11429,BD,D,K,C,DKC,10,108,2012
5/3/2012,58,106,119,N20E,C,C4.7,11430,B,C,R,I,CRI,60,108,2012
5/6/2012,746,755,808,S17E,C,C1.1,11494,B,C,S,O,CSO,30,151,2012
5/6/2012,2306,2313,2326,N07E,C,C1.0,11498,B,C,S,I,CSI,80,151,2012
5/15/2012,1941,1945,1947,N14E,B,B9.0,11482,B,D,S,O,DSO,80,122,2012
5/19/2012,115,123,131,N15W,C,C1.1,11479,B,C,S,O,CSO,30,109,2012
5/31/2012,1326,1432,1446,N14E,C,C2.2,11493,A,A,X,X,AXX,30,89,2012
6/8/2012,810,817,821,S17W,C,C6.3,11532,B,C,H,O,CHO,0,98,2012
6/13/2012,540,621,631,S17E,C,C1.3,11504,B,E,K,C,EKC,60,113,2012
6/14/2012,459,504,509,S16E,C,C1.7,11504,BG,E,K,I,EKI,70,123,2012
6/25/2012,1145,1150,1158,S14E,B,B3.2,11512,B,D,A,O,DAO,60,17,2012
6/28/2012,445,452,455,S16E,C,C4.2,11512,BG,D,K,I,DKI,80,87,2012
6/28/2012,1112,1116,1118,N17E,B,B7.2,11513,B,D,S,O,DSO,80,87,2012
6/29/2012,409,414,416,S18E,C,C4.6,11515,B,D,S,O,DSO,30,103,2012
7/3/2012,2,24,40,N17E,X,X5.4,11429,BD,D,K,C,DKC,10,106,2012
7/7/2012,310,315,323,S17W,M,M1.2,11515,BG,E,A,I,EAI,30,146,2012
7/15/2012,1838,1847,1849,S17W,C,C3.8,11519,A,H,S,X,HSX,20,117,2012
7/27/2012,358,402,404,N17E,C,C5.0,11528,B,C,S,O,CSO,40,110,2012
7/31/2012,148,151,154,S19E,C,C1.8,11532,B,D,K,I,DKI,10,122,2012
7/31/2012,2159,2205,2208,N15W,C,C2.4,11528,B,C,S,O,CSO,60,122,2012
8/7/2012,944,953,957,S17E,M,M1.1,11520,BG,F,K,C,FKC,50,117,2012
8/20/2012,618,643,713,N20E,B,B6.7,11548,B,C,A,O,CAO,40,80,2012
8/22/2012,1650,1658,1708,N20E,B,B6.9,11548,B,C,R,O,CRO,20,69,2012
8/25/2012,224,236,255,N16E,C,C1.7,11554,B,D,S,I,DSI,90,77,2012
8/30/2012,2134,2144,2149,S25E,C,C3.8,11563,A,H,S,X,HSX,30,126,2012
9/6/2012,1645,1653,1656,S17E,M,M1.8,11504,BG,C,A,O,CAO,60,106,2012
9/8/2012,1918,1921,1924,S20W,C,C1.4,11539,B,B,X,O,BXO,10,158,2012
9/9/2012,1451,1458,1505,S11W,C,C1.7,11568,B,D,S,O,DSO,40,89,2012
9/24/2012,944,949,954,N09E,B,B9.5,11575,BG,E,H,I,EHI,30,95,2012
9/25/2012,1747,1753,1756,N20E,C,C4.5,11580,B,B,X,X,BXX,60,136,2012
9/25/2012,424,435,449,N09E,C,C3.6,11577,B,B,X,X,BXX,60,136,2012
9/30/2012,108,111,113,N12W,B,B8.5,11583,B,D,S,O,DSO,60,99,2012
10/7/2012,900,904,908,S22E,C,C4.1,11521,B,D,S,O,DSO,90,107,2012
10/8/2012,1732,1740,1746,S29W,C,C2.7,11544,B,D,A,O,DAO,80,131,2012
10/8/2012,1544,1547,1550,N21E,B,B8.8,11543,B,C,H,O,CHO,40,131,2012
10/19/2012,106,115,133,N12W,C,C1.3,11589,B,C,A,O,CAO,40,95,2012
11/7/2012,526,533,538,S22E,C,C3.4,11521,B,C,S,I,CSI,40,110,2012
11/8/2012,635,638,641,S13E,B,B5.4,11542,B,D,A,O,DAO,70,108,2012
11/9/2012,100,111,118,S13E,C,C3.5,11569,B,D,A,O,DAO,10,76,2012
11/15/2012,2014,2021,2025,S24E,C,C1.0,11613,B,D,H,O,DHO,0,138,2012
11/17/2012,259,308,323,N08W,C,C1.7,11615,B,B,X,O,BXO,20,139,2012
11/25/2012,2214,2218,2233,S12W,C,C1.4,11620,B,D,S,O,DSO,50,84,2012
12/7/2012,105,109,117,S20W,C,C1.3,11521,BG,E,H,I,EHI,80,125,2012
12/13/2012,1911,1922,1933,N17W,C,C1.2,11632,B,B,X,O,BXO,30,72,2012
12/29/2012,1927,1933,1939,N12E,C,C1.5,11638,A,H,S,X,HSX,70,56,2012
2/6/2013,1544,1548,1550,S29W,B,B4.7,11762,B,D,A,C,DAC,80,77,2013
2/11/2013,2020,2024,2026,S18E,C,C1.6,11889,A,A,X,X,AXX,10,101,2013
2/23/2013,717,721,723,N08W,B,B5.6,11678,A,H,A,X,HAX,80,50,2013
2/28/2013,824,830,834,S28E,B,B4.7,11680,B,D,S,O,DSO,30,70,2013
3/2/2013,151,156,203,N22E,B,B6.9,11667,B,D,A,I,DAI,60,80,2013
3/4/2013,1111,1116,1118,S17E,B,B6.0,11711,B,C,K,O,CKO,40,101,2013
3/5/2013,1639,1655,1722,N10W,M,M1.3,11731,BG,E,A,C,EAC,40,98,2013
3/9/2013,256,301,306,N13W,B,B5.9,11836,B,C,S,O,CSO,30,72,2013
3/10/2013,1944,2023,2049,N07E,C,C1.8,11856,B,D,S,O,DSO,0,68,2013
3/11/2013,516,522,526,S12W,M,M4.9,11884,BD,F,A,C,FAC,70,123,2013
3/13/2013,1615,1620,1625,N05E,C,C1.4,11696,B,D,S,O,DSO,50,110,2013
3/14/2013,545,554,602,N13W,C,C2.1,11691,B,C,S,O,CSO,30,123,2013
4/5/2013,1320,1323,1326,N08W,C,C1.4,11731,BG,D,A,I,DAI,90,122,2013
4/9/2013,1144,1149,1153,N12W,B,B9.4,11836,A,H,S,X,HSX,10,78,2013
4/13/2013,124,142,158,N09W,C,C1.5,11719,BG,E,A,I,EAI,60,117,2013
4/28/2013,607,613,617,N10E,C,C2.1,11731,BG,D,A,C,DAC,90,102,2013
4/30/2013,153,159,206,S17W,C,C2.2,11730,BG,E,A,I,EAI,80,150,2013
5/5/2013,45,49,54,N11E,C,C8.0,11739,BG,D,A,O,DAO,50,110,2013
5/11/2013,912,918,922,S17W,C,C3.5,11885,A,H,S,X,HSX,50,122,2013
5/17/2013,843,857,919,N12E,M,M3.2,11748,BG,D,A,I,DAI,20,183,2013
5/18/2013,632,656,709,N17W,C,C1.3,11752,B,D,R,O,DRO,30,133,2013
5/20/2013,2002,2010,2018,N05E,C,C1.6,11753,B,D,S,O,DSO,60,112,2013
6/2/2013,4,21,41,N22E,C,C8.8,11667,B,D,S,O,DSO,10,43,2013
6/4/2013,555,600,604,N23E,C,C1.2,11718,B,D,S,I,DSI,20,113,2013
6/7/2013,1731,1738,1750,S15W,C,C1.1,11784,B,C,A,O,CAO,90,124,2013
6/10/2013,16,51,103,S08E,B,B8.7,11857,A,H,S,X,HSX,70,47,2013
6/11/2013,20,31,32,S12E,C,C1.5,11890,BG,E,K,C,EKC,70,145,2013
6/12/2013,643,648,652,S17W,C,C2.7,11909,B,E,S,C,ESC,90,98,2013
6/16/2013,1013,1020,1026,S22E,C,C1.0,11769,B,C,R,O,CRO,10,104,2013
6/18/2013,2020,2040,2054,N11E,B,B9.9,11776,A,A,X,X,AXX,10,113,2013
6/19/2013,720,729,737,S26E,C,C3.5,11775,BD,D,K,O,DKO,90,123,2013
6/20/2013,1044,1047,1052,N10W,B,B7.9,11776,B,C,A,I,CAI,80,129,2013
6/21/2013,230,314,343,S16E,M,M2.9,11777,B,C,S,O,CSO,80,139,2013
6/21/2013,1802,1806,1809,N12W,C,C1.0,11776,B,D,A,C,DAC,30,139,2013
7/1/2013,844,852,857,N27W,C,C3.1,11640,B,E,H,O,EHO,0,145,2013
7/8/2013,1442,1458,1511,S25W,B,B4.7,11810,B,C,A,O,CAO,40,86,2013
7/11/2013,145,153,202,S13E,C,C4.1,11890,BG,E,K,C,EKC,50,166,2013
7/11/2013,208,211,214,S18W,C,C3.7,11891,B,D,A,C,DAC,60,166,2013
7/25/2013,602,608,613,S08W,C,C1.6,11800,BG,D,S,O,DSO,0,85,2013
7/26/2013,1444,1447,1451,S08W,B,B6.5,11800,BG,D,S,O,DSO,60,71,2013
7/28/2013,237,310,330,S07W,C,C1.7,11800,B,D,A,O,DAO,40,73,2013
7/30/2013,2059,2104,2113,N14E,B,B8.7,11808,B,D,S,O,DSO,0,89,2013
7/30/2013,110,115,120,N20W,C,C1.1,11801,A,H,S,X,HSX,80,89,2013
8/2/2013,1503,1508,1515,N19E,B,B4.7,11670,B,D,A,O,DAO,60,59,2013
8/4/2013,1439,1442,1445,N22E,B,B8.9,11718,B,D,A,C,DAC,20,122,2013
8/11/2013,233,240,246,S18W,C,C5.7,11891,BD,D,A,C,DAC,30,142,2013
8/14/2013,1019,1037,1139,S22W,C,C1.5,11817,BG,E,A,C,EAC,20,108,2013
8/15/2013,1827,1835,1841,S21W,C,C1.2,11817,B,E,A,O,EAO,50,124,2013
8/22/2013,1908,1918,1926,S12W,C,C1.5,11820,B,D,S,O,DSO,60,139,2013
9/4/2013,14,21,30,N09W,C,C2.2,11713,B,D,A,I,DAI,80,136,2013
9/7/2013,700,735,757,S12W,C,C2.0,11785,BG,E,K,C,EKC,50,110,2013
9/11/2013,622,638,647,S10W,C,C2.6,11890,BG,E,K,C,EKC,20,104,2013
10/9/2013,1022,1054,1103,S04E,B,B2.9,11838,A,A,X,X,AXX,0,18,2013
10/13/2013,12,43,105,S22E,M,M1.7,11865,BG,D,A,C,DAC,30,132,2013
10/20/2013,833,840,846,N23W,C,C2.9,11868,B,B,X,O,BXO,10,114,2013
10/28/2013,1446,1501,1504,S08E,M,M2.7,11882,BG,D,A,C,DAC,30,147,2013
11/5/2013,1331,1359,1409,N11E,C,C2.2,11745,B,D,K,O,DKO,0,134,2013
11/11/2013,26,32,39,S13E,C,C6.4,11893,B,D,S,O,DSO,0,113,2013
11/16/2013,558,602,604,S12W,C,C3.1,11893,BG,D,A,C,DAC,90,183,2013
11/16/2013,745,749,753,S19W,M,M1.6,11900,BG,D,A,C,DAC,10,183,2013
11/28/2013,1559,1604,1612,S26E,C,C1.2,11908,B,D,A,O,DAO,40,106,2013
12/14/2013,1100,1124,1140,S14W,C,C2.3,11917,B,D,A,C,DAC,90,135,2013
12/14/2013,926,940,943,S08E,C,C1.1,11925,B,C,R,O,CRO,30,135,2013
12/15/2013,814,819,828,N08W,C,C1.3,11926,B,B,X,O,BXO,10,135,2013
12/25/2013,1628,1635,1643,S17E,C,C1.7,11936,B,E,S,C,ESC,40,96,2013
12/26/2013,655,702,707,S16W,C,C2.2,11931,A,H,A,X,HAX,60,103,2013
12/28/2013,838,906,916,S17E,C,C1.4,11936,BG,E,S,C,ESC,40,100,2013
12/29/2013,509,512,516,S16E,C,C2.8,11936,BG,E,A,C,EAC,0,124,2013
12/31/2013,1642,1649,1655,S16W,C,C2.0,11936,BG,E,A,C,EAC,50,136,2013
1/1/2014,721,726,729,S12W,C,C3.2,11940,B,C,R,O,CRO,40,124,2014
1/12/2014,626,641,659,S21E,M,M1.8,12222,B,E,K,I,EKI,50,141,2014
1/12/2014,511,518,522,S16W,C,C1.8,12217,B,D,S,I,DSI,90,141,2014
1/28/2014,1524,1526,1528,S12E,M,M3.5,11967,B,F,H,O,FHO,20,77,2014
2/2/2014,107,118,122,S12E,C,C6.5,11967,BG,F,K,C,FKC,50,118,2014
2/2/2014,459,502,504,N10E,C,C3.3,11968,BG,E,S,C,ESC,0,118,2014
2/3/2014,1547,1645,1700,S02W,C,C2.5,11987,B,E,S,I,ESI,10,158,2014
2/11/2014,305,308,311,S05E,B,B6.6,12201,B,C,A,O,CAO,60,98,2014
2/12/2014,758,805,810,S16W,C,C5.2,12217,BG,D,R,I,DRI,20,125,2014
2/14/2014,146,153,157,S12W,C,C2.2,11974,BG,E,K,C,EKC,90,130,2014
2/18/2014,127,133,140,S16W,C,C4.7,11976,B,C,H,O,CHO,70,127,2014
2/25/2014,427,432,436,N08E,C,C5.1,11989,B,C,A,O,CAO,60,171,2014
3/3/2014,220,224,227,N08W,C,C2.0,11989,B,B,X,O,BXO,60,161,2014
3/12/2014,58,102,126,S20W,C,C2.5,12222,BG,E,K,C,EKC,70,115,2014
